legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf,title,ark,avian_id,uid,call_number,archival_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin
IowaOrnithAssoc_108,iowaornithassoc108,iowaornithassoc,complex,,0,,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0001_th.jpg,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/pdf/iowaornithassoc108.pdf,Record book of the Iowa Ornithologists' Association,https://n2t.net/ark:/87292/w9736m679,10385,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,"Record Book, 1895-1897",1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,Iowa Ornithological Association,,,,,,"Bartsch, Paul, 1871-1960;Merriam, C. Hart (Clinton Hart), 1855-1942;Currier, Edmonde S.;Giddings, Harold Joseph;Henning, Carl Fritz;Hoover, George C.;Rich, Guy C.;Savage, David L.;Bailey, Bert Heald;Heaton, Hiram;Irons, Ernest E. (Ernest Edward), 1877-;Law, John Eugene, 1877-1931;Goss, R. D.",http://id.loc.gov/authorities/names/n88013379;http://id.loc.gov/authorities/names/n80024499;;;;;;;;;http://id.loc.gov/authorities/names/no99076166;http://id.loc.gov/authorities/names/n92048088;,,,"Record book for the Iowa Ornithological Association. The book covers the period from the group's founding as the Iowa Ornithologist's Association on June 15, 1894 to January 16, 1898. The record book includes meeting minutes, copies of the organization's constitution, financial reports, officer and membership lists, and letters regarding the Iowa Ornithological Association.",,eng,,"Brown, J.H.;Keyes, Charles R. (Charles Reuben), 1871-1951",;http://id.loc.gov/authorities/names/n88218780,,,"Ornithology--Societies, etc;Meetings;Societies--History, organization, etc",http://id.worldcat.org/fast/1048364;http://id.worldcat.org/fast/1015496;http://id.worldcat.org/fast/1123789,Iowa City;Iowa;Mount Vernon;Salem;Manchester,http://www.geonames.org/4862034;http://www.geonames.org/4862182;http://www.geonames.org/4868251;http://www.geonames.org/4875384;http://www.geonames.org/4865996,41.66113;42.00027;41.92195;40.85281;42.48415,-91.53017; -93.50049; -91.41684; -91.62016; -91.45543,WGS 84,108 pages,,,administrative records;clippings (information artifacts);correspondence,http://vocab.getty.edu/aat/300027425;http://vocab.getty.edu/aat/300026867;http://vocab.getty.edu/aat/300026877,Text,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,1894-06-15/1898-01-16,2019-01-15,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,Avian Archives of Iowa Online (avIAn),https://avian.lib.iastate.edu,reformatted digital; Digitized with Nikon - camera
IowaOrnithAssoc_82,iowaornithassoc82,iowaornithassoc,child,iowaornithassoc108,83,MS0581b001f001i0083.tif,ms0581b001f001i0083.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0083.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0083_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0083_th.jpg,,,,,Page 83,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_83,iowaornithassoc83,iowaornithassoc,child,iowaornithassoc108,84,MS0581b001f001i0084.tif,ms0581b001f001i0084.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0084.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0084_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0084_th.jpg,,,,,Page 84,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_84,iowaornithassoc84,iowaornithassoc,child,iowaornithassoc108,85,MS0581b001f001i0085.tif,ms0581b001f001i0085.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0085.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0085_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0085_th.jpg,,,,,Page 85,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_85,iowaornithassoc85,iowaornithassoc,child,iowaornithassoc108,86,MS0581b001f001i0086.tif,ms0581b001f001i0086.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0086.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0086_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0086_th.jpg,,,,,Page 86,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_86,iowaornithassoc86,iowaornithassoc,child,iowaornithassoc108,87,MS0581b001f001i0087.tif,ms0581b001f001i0087.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0087.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0087_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0087_th.jpg,,,,,Page 87,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_87,iowaornithassoc87,iowaornithassoc,child,iowaornithassoc108,88,MS0581b001f001i0088.tif,ms0581b001f001i0088.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0088.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0088_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0088_th.jpg,,,,,Page 88,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_88,iowaornithassoc88,iowaornithassoc,child,iowaornithassoc108,89,MS0581b001f001i0089.tif,ms0581b001f001i0089.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0089.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0089_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0089_th.jpg,,,,,Page 89,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_89,iowaornithassoc89,iowaornithassoc,child,iowaornithassoc108,90,MS0581b001f001i0090.tif,ms0581b001f001i0090.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0090.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0090_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0090_th.jpg,,,,,Page 90,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_90,iowaornithassoc90,iowaornithassoc,child,iowaornithassoc108,91,MS0581b001f001i0091.tif,ms0581b001f001i0091.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0091.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0091_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0091_th.jpg,,,,,Page 91,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_91,iowaornithassoc91,iowaornithassoc,child,iowaornithassoc108,92,MS0581b001f001i0092.tif,ms0581b001f001i0092.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0092.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0092_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0092_th.jpg,,,,,Page 92,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_92,iowaornithassoc92,iowaornithassoc,child,iowaornithassoc108,93,MS0581b001f001i0093.tif,ms0581b001f001i0093.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0093.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0093_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0093_th.jpg,,,,,Page 93,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_93,iowaornithassoc93,iowaornithassoc,child,iowaornithassoc108,94,MS0581b001f001i0094.tif,ms0581b001f001i0094.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0094.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0094_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0094_th.jpg,,,,,Page 94,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_94,iowaornithassoc94,iowaornithassoc,child,iowaornithassoc108,95,MS0581b001f001i0095.tif,ms0581b001f001i0095.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0095.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0095_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0095_th.jpg,,,,,Page 95,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_95,iowaornithassoc95,iowaornithassoc,child,iowaornithassoc108,96,MS0581b001f001i0096.tif,ms0581b001f001i0096.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0096.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0096_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0096_th.jpg,,,,,Page 96,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_96,iowaornithassoc96,iowaornithassoc,child,iowaornithassoc108,97,MS0581b001f001i0097.tif,ms0581b001f001i0097.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0097.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0097_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0097_th.jpg,,,,,Page 97,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_97,iowaornithassoc97,iowaornithassoc,child,iowaornithassoc108,98,MS0581b001f001i0098.tif,ms0581b001f001i0098.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0098.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0098_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0098_th.jpg,,,,,Page 98,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_98,iowaornithassoc98,iowaornithassoc,child,iowaornithassoc108,99,MS0581b001f001i0099.tif,ms0581b001f001i0099.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0099.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0099_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0099_th.jpg,,,,,Page 99,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_99,iowaornithassoc99,iowaornithassoc,child,iowaornithassoc108,100,MS0581b001f001i0100.tif,ms0581b001f001i0100.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0100.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0100_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0100_th.jpg,,,,,Page 100,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
